date,y_true,y_pred,pos,r_gross,cost,r_net,model,H,strategy,tau,phase,allow_short,tc_bps,use_non_overlapping,is_baseline,ref_model
2022-12-02,0.0015293445917148,-0.0088959855988535,-1,-0.0015293445917148,0.0,-0.0015293445917148,LightGBM,10,model,0.001,4,True,1.0,True,False,
2022-12-16,-0.0017206772240792,-0.0042407993189062,-1,0.0017206772240792,0.0,0.0017206772240792,LightGBM,10,model,0.001,4,True,1.0,True,False,
2023-01-03,-0.0205893890656865,-0.0036918194396251,-1,0.0205893890656865,0.0,0.0205893890656865,LightGBM,10,model,0.001,4,True,1.0,True,False,
2023-01-17,-0.0028363264161059,-0.0094036896042849,-1,0.0028363264161059,0.0,0.0028363264161059,LightGBM,10,model,0.001,4,True,1.0,True,False,
2023-01-31,0.0110067833068789,-0.0028395623851688,-1,-0.0110067833068789,0.0,-0.0110067833068789,LightGBM,10,model,0.001,4,True,1.0,True,False,
2023-02-14,0.0157619793688157,0.0046570114228423,1,0.0157619793688157,0.0002,0.015561979368815699,LightGBM,10,model,0.001,4,True,1.0,True,False,
2023-02-28,-0.0121841580209318,0.0042522963710269,1,-0.0121841580209318,0.0,-0.0121841580209318,LightGBM,10,model,0.001,4,True,1.0,True,False,
2023-03-14,-0.011357691376939,-0.0013133719971674,-1,0.011357691376939,0.0002,0.011157691376939,LightGBM,10,model,0.001,4,True,1.0,True,False,
2023-03-28,-0.0022479606788392,-0.0046580643653196,-1,0.0022479606788392,0.0,0.0022479606788392,LightGBM,10,model,0.001,4,True,1.0,True,False,
2023-04-11,-0.0033323563131455,-0.003105621013477,-1,0.0033323563131455,0.0,0.0033323563131455,LightGBM,10,model,0.001,4,True,1.0,True,False,
2023-04-25,-0.0024573659586684,-0.0015434544178719,-1,0.0024573659586684,0.0,0.0024573659586684,LightGBM,10,model,0.001,4,True,1.0,True,False,
2023-05-09,0.0183330341822918,0.0028836545754709,1,0.0183330341822918,0.0002,0.018133034182291802,LightGBM,10,model,0.001,4,True,1.0,True,False,
2023-05-23,0.0061651288617223,0.0012621505117587,1,0.0061651288617223,0.0,0.0061651288617223,LightGBM,10,model,0.001,4,True,1.0,True,False,
2023-06-06,-0.0153871521862498,-0.000301539418647,0,-0.0,0.0001,-0.0001,LightGBM,10,model,0.001,4,True,1.0,True,False,
2023-06-20,0.0048642960004894,-0.0009291424422289,0,0.0,0.0,0.0,LightGBM,10,model,0.001,4,True,1.0,True,False,
2023-07-04,-0.0305472564399851,-0.0015382122509319,-1,0.0305472564399851,0.0001,0.0304472564399851,LightGBM,10,model,0.001,4,True,1.0,True,False,
2023-07-18,0.0233396670415224,-0.0006219164138969,0,0.0,0.0001,-0.0001,LightGBM,10,model,0.001,4,True,1.0,True,False,
2023-08-01,0.0088560746202608,0.000820214927459,0,0.0,0.0,0.0,LightGBM,10,model,0.001,4,True,1.0,True,False,
2023-08-15,0.0030956782001796,0.0003156231684703,0,0.0,0.0,0.0,LightGBM,10,model,0.001,4,True,1.0,True,False,
2023-08-29,0.0113331985213491,0.0019434290706626,1,0.0113331985213491,0.0001,0.0112331985213491,LightGBM,10,model,0.001,4,True,1.0,True,False,
2023-09-12,0.0144119304925514,0.0035244195889142,1,0.0144119304925514,0.0,0.0144119304925514,LightGBM,10,model,0.001,4,True,1.0,True,False,
2023-09-26,-0.0038670173159367,0.0034438671205895,1,-0.0038670173159367,0.0,-0.0038670173159367,LightGBM,10,model,0.001,4,True,1.0,True,False,
2023-10-10,0.0042434879086181,0.0023887831923955,1,0.0042434879086181,0.0,0.0042434879086181,LightGBM,10,model,0.001,4,True,1.0,True,False,
2023-10-24,-0.0068929974070819,0.0007634627538137,0,-0.0,0.0001,-0.0001,LightGBM,10,model,0.001,4,True,1.0,True,False,
2023-11-07,-0.0188423153767338,0.002156945321985,1,-0.0188423153767338,0.0001,-0.018942315376733798,LightGBM,10,model,0.001,4,True,1.0,True,False,
2023-11-21,0.0046238402388558,-0.0003964422910828,0,0.0,0.0001,-0.0001,LightGBM,10,model,0.001,4,True,1.0,True,False,
2023-12-05,-0.0182334602363116,-5.744872656432533e-05,0,-0.0,0.0,-0.0,LightGBM,10,model,0.001,4,True,1.0,True,False,
2023-12-19,0.0024439134310725,-0.0058235302335943,-1,-0.0024439134310725,0.0001,-0.0025439134310725,LightGBM,10,model,0.001,4,True,1.0,True,False,
2024-01-04,0.0108760054393508,-0.0001057304237446,0,0.0,0.0001,-0.0001,LightGBM,10,model,0.001,4,True,1.0,True,False,
2024-01-18,-0.0047437041372875,-0.000461519731053,0,-0.0,0.0,-0.0,LightGBM,10,model,0.001,4,True,1.0,True,False,
2024-02-01,0.0120570546702589,-0.0041697645330028,-1,-0.0120570546702589,0.0001,-0.0121570546702589,LightGBM,10,model,0.001,4,True,1.0,True,False,
2024-02-15,-0.0013431835464672,-0.0014833411807329,-1,0.0013431835464672,0.0,0.0013431835464672,LightGBM,10,model,0.001,4,True,1.0,True,False,
2024-02-29,-0.0077101384259679,-0.0021971828780764,-1,0.0077101384259679,0.0,0.0077101384259679,LightGBM,10,model,0.001,4,True,1.0,True,False,
2024-03-14,0.0114473858403512,0.0001672462792745,0,0.0,0.0001,-0.0001,LightGBM,10,model,0.001,4,True,1.0,True,False,
2024-03-28,0.0069580417023642,0.0003241474831217,0,0.0,0.0,0.0,LightGBM,10,model,0.001,4,True,1.0,True,False,
2024-04-11,0.0030349036951538,0.0016863262019331,1,0.0030349036951538,0.0001,0.0029349036951538,LightGBM,10,model,0.001,4,True,1.0,True,False,
2024-04-25,-0.0035099405194403,0.0006450031404538,0,-0.0,0.0001,-0.0001,LightGBM,10,model,0.001,4,True,1.0,True,False,
2024-05-09,-0.0011410099174575,0.0003340835211853,0,-0.0,0.0,-0.0,LightGBM,10,model,0.001,4,True,1.0,True,False,
2024-05-23,-0.0096554452143395,-0.0001819055571808,0,-0.0,0.0,-0.0,LightGBM,10,model,0.001,4,True,1.0,True,False,
2024-06-06,0.0142116941974999,0.0010062970266318,1,0.0142116941974999,0.0001,0.014111694197499901,LightGBM,10,model,0.001,4,True,1.0,True,False,
2024-06-20,-0.004365990230684,0.0008537253070535,0,-0.0,0.0001,-0.0001,LightGBM,10,model,0.001,4,True,1.0,True,False,
2024-07-04,-0.0091734995913821,0.0004259857465751,0,-0.0,0.0,-0.0,LightGBM,10,model,0.001,4,True,1.0,True,False,
2024-07-18,0.0023970479860491,0.0004365168466312,0,0.0,0.0,0.0,LightGBM,10,model,0.001,4,True,1.0,True,False,
2024-08-01,-0.0138864333644104,0.0001415465361747,0,-0.0,0.0,-0.0,LightGBM,10,model,0.001,4,True,1.0,True,False,
2024-08-15,-0.0160535945702324,-0.0023762031737384,-1,0.0160535945702324,0.0001,0.0159535945702324,LightGBM,10,model,0.001,4,True,1.0,True,False,
2024-08-29,0.0002959893465446,-0.0009932487905909,0,0.0,0.0001,-0.0001,LightGBM,10,model,0.001,4,True,1.0,True,False,
2024-09-12,-0.0084204767189168,-0.0010729663593006,-1,0.0084204767189168,0.0001,0.008320476718916801,LightGBM,10,model,0.001,4,True,1.0,True,False,
2024-09-26,0.0242751834623193,-0.0006955656562362,0,0.0,0.0001,-0.0001,LightGBM,10,model,0.001,4,True,1.0,True,False,
2024-10-10,0.0103357597244473,-0.0005724631603863,0,0.0,0.0,0.0,LightGBM,10,model,0.001,4,True,1.0,True,False,
2024-10-24,0.0043151047442542,-0.0008456292398581,0,0.0,0.0,0.0,LightGBM,10,model,0.001,4,True,1.0,True,False,
2024-11-07,0.023265660711627,0.0025951553666325,1,0.023265660711627,0.0001,0.023165660711627,LightGBM,10,model,0.001,4,True,1.0,True,False,
2024-11-21,-0.0118489255374676,0.0017288609346355,1,-0.0118489255374676,0.0,-0.0118489255374676,LightGBM,10,model,0.001,4,True,1.0,True,False,
2024-12-05,0.0252208398926292,0.0019858680361376,1,0.0252208398926292,0.0,0.0252208398926292,LightGBM,10,model,0.001,4,True,1.0,True,False,
2024-12-19,-0.0013845943043691,0.0016139368403348,1,-0.0013845943043691,0.0,-0.0013845943043691,LightGBM,10,model,0.001,4,True,1.0,True,False,
2025-01-06,0.0100180057539454,0.0032618725150787,1,0.0100180057539454,0.0,0.0100180057539454,LightGBM,10,model,0.001,4,True,1.0,True,False,
2025-01-20,-0.0032976122215568,-0.0015914592785286,-1,0.0032976122215568,0.0002,0.0030976122215568,LightGBM,10,model,0.001,4,True,1.0,True,False,
2025-02-03,-0.022454088668355,-0.0015259791618163,-1,0.022454088668355,0.0,0.022454088668355,LightGBM,10,model,0.001,4,True,1.0,True,False,
2025-02-17,0.001687605875869,-0.0028426717705401,-1,-0.001687605875869,0.0,-0.001687605875869,LightGBM,10,model,0.001,4,True,1.0,True,False,
2025-03-03,-0.0321748675283402,-0.0062213703496861,-1,0.0321748675283402,0.0,0.0321748675283402,LightGBM,10,model,0.001,4,True,1.0,True,False,
2025-03-17,0.0080933094239421,-0.0021344701542014,-1,-0.0080933094239421,0.0,-0.0080933094239421,LightGBM,10,model,0.001,4,True,1.0,True,False,
2025-03-31,-0.0448444036103561,-0.0070487823402602,-1,0.0448444036103561,0.0,0.0448444036103561,LightGBM,10,model,0.001,4,True,1.0,True,False,
2025-04-14,-0.0040225315703796,-0.0064782081559279,-1,0.0040225315703796,0.0,0.0040225315703796,LightGBM,10,model,0.001,4,True,1.0,True,False,
2025-04-29,0.0175793580176595,0.0030854340139512,1,0.0175793580176595,0.0002,0.0173793580176595,LightGBM,10,model,0.001,4,True,1.0,True,False,
2025-05-13,-0.0147618878503905,0.0003811143296846,0,-0.0,0.0001,-0.0001,LightGBM,10,model,0.001,4,True,1.0,True,False,
2025-05-27,-0.0042291876549267,-0.0039708141352684,-1,0.0042291876549267,0.0001,0.0041291876549267,LightGBM,10,model,0.001,4,True,1.0,True,False,
2025-06-10,-0.0125915554749651,-0.0039636296947493,-1,0.0125915554749651,0.0,0.0125915554749651,LightGBM,10,model,0.001,4,True,1.0,True,False,
2025-06-24,-0.0034804006879607,-0.0045341839269671,-1,0.0034804006879607,0.0,0.0034804006879607,LightGBM,10,model,0.001,4,True,1.0,True,False,
2025-07-08,-0.0013339491999087,-0.0036980478921123,-1,0.0013339491999087,0.0,0.0013339491999087,LightGBM,10,model,0.001,4,True,1.0,True,False,
2025-07-22,0.014171619139371,-0.0018302286277495,-1,-0.014171619139371,0.0,-0.014171619139371,LightGBM,10,model,0.001,4,True,1.0,True,False,
2025-08-05,-0.0052781283719767,-0.0014310494379268,-1,0.0052781283719767,0.0,0.0052781283719767,LightGBM,10,model,0.001,4,True,1.0,True,False,
2025-08-19,0.0014237773177052,-0.0017942285214087,-1,-0.0014237773177052,0.0,-0.0014237773177052,LightGBM,10,model,0.001,4,True,1.0,True,False,
2025-09-02,-0.0181515520469899,-0.0015204577387466,-1,0.0181515520469899,0.0,0.0181515520469899,LightGBM,10,model,0.001,4,True,1.0,True,False,
2025-09-16,0.0118308051392821,-0.0010708725769579,-1,-0.0118308051392821,0.0,-0.0118308051392821,LightGBM,10,model,0.001,4,True,1.0,True,False,
2025-09-30,0.0129047159940602,-0.001147464668175,-1,-0.0129047159940602,0.0,-0.0129047159940602,LightGBM,10,model,0.001,4,True,1.0,True,False,
2025-10-14,-0.0038438242754841,-0.0008803990078224,0,-0.0,0.0001,-0.0001,LightGBM,10,model,0.001,4,True,1.0,True,False,
2025-10-28,0.0077734983333801,-0.0002898716208137,0,0.0,0.0,0.0,LightGBM,10,model,0.001,4,True,1.0,True,False,
2021-12-03,0.004670723110558,0.0001900247896016,0,0.0,0.0,0.0,LightGBM,10,model,0.001,5,True,1.0,True,False,
2021-12-17,-0.0037348316056533,-0.0003876438432419,0,-0.0,0.0,-0.0,LightGBM,10,model,0.001,5,True,1.0,True,False,
2022-01-03,-0.0099233070004585,-0.0035288864996162,-1,0.0099233070004585,0.0001,0.009823307000458501,LightGBM,10,model,0.001,5,True,1.0,True,False,
2022-01-17,0.0133474348596323,0.0027352222476289,1,0.0133474348596323,0.0002,0.013147434859632299,LightGBM,10,model,0.001,5,True,1.0,True,False,
2022-01-31,-0.0017624803691509,-0.0028249947073892,-1,0.0017624803691509,0.0002,0.0015624803691509,LightGBM,10,model,0.001,5,True,1.0,True,False,
2022-02-14,0.0035218598656756,0.0015014859797147,1,0.0035218598656756,0.0002,0.0033218598656755997,LightGBM,10,model,0.001,5,True,1.0,True,False,
2022-02-28,0.0234030404057179,0.0049794188575083,1,0.0234030404057179,0.0,0.0234030404057179,LightGBM,10,model,0.001,5,True,1.0,True,False,
2022-03-14,0.0009086779362181,0.0033415516779558,1,0.0009086779362181,0.0,0.0009086779362181,LightGBM,10,model,0.001,5,True,1.0,True,False,
2022-03-28,0.00844141280289,0.003160921400496,1,0.00844141280289,0.0,0.00844141280289,LightGBM,10,model,0.001,5,True,1.0,True,False,
2022-04-11,0.0180488834490066,0.0059532934819966,1,0.0180488834490066,0.0,0.0180488834490066,LightGBM,10,model,0.001,5,True,1.0,True,False,
2022-04-25,0.0185010145590842,0.0088485371327827,1,0.0185010145590842,0.0,0.0185010145590842,LightGBM,10,model,0.001,5,True,1.0,True,False,
2022-05-09,-0.0152630192853093,0.0094332007966989,1,-0.0152630192853093,0.0,-0.0152630192853093,LightGBM,10,model,0.001,5,True,1.0,True,False,
2022-05-23,0.0035204417348451,0.0017836824367566,1,0.0035204417348451,0.0,0.0035204417348451,LightGBM,10,model,0.001,5,True,1.0,True,False,
2022-06-06,0.0218218565451664,0.0095502921202246,1,0.0218218565451664,0.0,0.0218218565451664,LightGBM,10,model,0.001,5,True,1.0,True,False,
2022-06-20,0.0041936775148112,0.0093274556590592,1,0.0041936775148112,0.0,0.0041936775148112,LightGBM,10,model,0.001,5,True,1.0,True,False,
2022-07-04,0.0209880180547417,0.0128427881867922,1,0.0209880180547417,0.0,0.0209880180547417,LightGBM,10,model,0.001,5,True,1.0,True,False,
2022-07-18,-0.0180439065212603,0.0090983780583247,1,-0.0180439065212603,0.0,-0.0180439065212603,LightGBM,10,model,0.001,5,True,1.0,True,False,
2022-08-01,0.010377451619842,0.005257121633146,1,0.010377451619842,0.0,0.010377451619842,LightGBM,10,model,0.001,5,True,1.0,True,False,
2022-08-15,0.0211726731633445,0.0110215277469545,1,0.0211726731633445,0.0,0.0211726731633445,LightGBM,10,model,0.001,5,True,1.0,True,False,
2022-08-29,-0.0046049077504939,0.0085798327855664,1,-0.0046049077504939,0.0,-0.0046049077504939,LightGBM,10,model,0.001,5,True,1.0,True,False,
2022-09-12,0.0518931329105534,0.0074533331247611,1,0.0518931329105534,0.0,0.0518931329105534,LightGBM,10,model,0.001,5,True,1.0,True,False,
2022-09-26,-0.0084492669530202,0.0061030652087723,1,-0.0084492669530202,0.0,-0.0084492669530202,LightGBM,10,model,0.001,5,True,1.0,True,False,
2022-10-10,-0.0102164083204074,0.0056306797682156,1,-0.0102164083204074,0.0,-0.0102164083204074,LightGBM,10,model,0.001,5,True,1.0,True,False,
2022-10-24,-0.0168389013201952,0.0015553934503544,1,-0.0168389013201952,0.0,-0.0168389013201952,LightGBM,10,model,0.001,5,True,1.0,True,False,
2022-11-07,-0.0210147673804259,-0.0068882229570069,-1,0.0210147673804259,0.0002,0.0208147673804259,LightGBM,10,model,0.001,5,True,1.0,True,False,
2022-11-21,-0.0238374650253128,-0.008911046648117,-1,0.0238374650253128,0.0,0.0238374650253128,LightGBM,10,model,0.001,5,True,1.0,True,False,
2022-12-05,-0.0054283262670233,-0.0068949322600523,-1,0.0054283262670233,0.0,0.0054283262670233,LightGBM,10,model,0.001,5,True,1.0,True,False,
2022-12-19,-0.0044982609227339,-0.002618882039433,-1,0.0044982609227339,0.0,0.0044982609227339,LightGBM,10,model,0.001,5,True,1.0,True,False,
2023-01-04,-0.0182958493873224,-0.0082327674959021,-1,0.0182958493873224,0.0,0.0182958493873224,LightGBM,10,model,0.001,5,True,1.0,True,False,
2023-01-18,-0.0111996455056564,-0.0086035476249192,-1,0.0111996455056564,0.0,0.0111996455056564,LightGBM,10,model,0.001,5,True,1.0,True,False,
2023-02-01,0.0263250065764122,-0.0013321958351819,-1,-0.0263250065764122,0.0,-0.0263250065764122,LightGBM,10,model,0.001,5,True,1.0,True,False,
2023-02-15,0.0053742931657767,0.0044695703361734,1,0.0053742931657767,0.0002,0.0051742931657767005,LightGBM,10,model,0.001,5,True,1.0,True,False,
2023-03-01,0.0016257833638881,0.0032908686523479,1,0.0016257833638881,0.0,0.0016257833638881,LightGBM,10,model,0.001,5,True,1.0,True,False,
2023-03-15,-0.0193937285846281,-0.0017647157173495,-1,0.0193937285846281,0.0002,0.0191937285846281,LightGBM,10,model,0.001,5,True,1.0,True,False,
2023-03-29,-0.011168921825539,-0.004138223671332,-1,0.011168921825539,0.0,0.011168921825539,LightGBM,10,model,0.001,5,True,1.0,True,False,
2023-04-12,-0.0002956101908502,-0.0035261985188779,-1,0.0002956101908502,0.0,0.0002956101908502,LightGBM,10,model,0.001,5,True,1.0,True,False,
2023-04-26,9.854644008999712e-05,-0.0013603066498978,-1,-9.854644008999712e-05,0.0,-9.854644008999712e-05,LightGBM,10,model,0.001,5,True,1.0,True,False,
2023-05-10,0.0234709123513585,0.0036142339065381,1,0.0234709123513585,0.0002,0.023270912351358503,LightGBM,10,model,0.001,5,True,1.0,True,False,
2023-05-24,0.0020193285384833,0.0011292564234208,1,0.0020193285384833,0.0,0.0020193285384833,LightGBM,10,model,0.001,5,True,1.0,True,False,
2023-06-07,-0.0196931232055161,-0.0008414108775211,0,-0.0,0.0001,-0.0001,LightGBM,10,model,0.001,5,True,1.0,True,False,
2023-06-21,0.0126559321649866,0.0008439182018315,0,0.0,0.0,0.0,LightGBM,10,model,0.001,5,True,1.0,True,False,
2023-07-05,-0.0303485112903008,-0.0020563885819425,-1,0.0303485112903008,0.0001,0.0302485112903008,LightGBM,10,model,0.001,5,True,1.0,True,False,
2023-07-19,0.022774188809528,0.0006047181375466,0,0.0,0.0001,-0.0001,LightGBM,10,model,0.001,5,True,1.0,True,False,
2023-08-02,0.008154593290091,0.0004129896380008,0,0.0,0.0,0.0,LightGBM,10,model,0.001,5,True,1.0,True,False,
2023-08-16,-0.0026138743765677,-0.0007658323197858,0,-0.0,0.0,-0.0,LightGBM,10,model,0.001,5,True,1.0,True,False,
2023-08-30,0.0154862903517294,0.0019944262863231,1,0.0154862903517294,0.0001,0.015386290351729401,LightGBM,10,model,0.001,5,True,1.0,True,False,
2023-09-13,0.0179724852725176,0.0035519138979129,1,0.0179724852725176,0.0,0.0179724852725176,LightGBM,10,model,0.001,5,True,1.0,True,False,
2023-09-27,-0.008000419161406,0.0034899292565468,1,-0.008000419161406,0.0,-0.008000419161406,LightGBM,10,model,0.001,5,True,1.0,True,False,
2023-10-11,0.0066870981471209,0.0038568303494606,1,0.0066870981471209,0.0,0.0066870981471209,LightGBM,10,model,0.001,5,True,1.0,True,False,
2023-10-25,-0.008862965804683,0.0009543974608981,0,-0.0,0.0001,-0.0001,LightGBM,10,model,0.001,5,True,1.0,True,False,
2023-11-08,-0.0159422974560792,0.001279482363438,1,-0.0159422974560792,0.0001,-0.0160422974560792,LightGBM,10,model,0.001,5,True,1.0,True,False,
2023-11-22,0.002210795344637,-0.0005758158175288,0,0.0,0.0001,-0.0001,LightGBM,10,model,0.001,5,True,1.0,True,False,
2023-12-06,-0.0168478036196351,-0.0020580119723284,-1,0.0168478036196351,0.0001,0.016747803619635102,LightGBM,10,model,0.001,5,True,1.0,True,False,
2023-12-20,0.0,-0.0051413300028775,-1,-0.0,0.0,-0.0,LightGBM,10,model,0.001,5,True,1.0,True,False,
2024-01-05,0.0085562019311957,0.0004932286748353,0,0.0,0.0001,-0.0001,LightGBM,10,model,0.001,5,True,1.0,True,False,
2024-01-19,0.0060808063438022,0.0001459047407765,0,0.0,0.0,0.0,LightGBM,10,model,0.001,5,True,1.0,True,False,
2024-02-02,0.0036499896443826,-0.0027157123271475,-1,-0.0036499896443826,0.0001,-0.0037499896443826,LightGBM,10,model,0.001,5,True,1.0,True,False,
2024-02-16,-0.0042275235905542,-0.0012446962136193,-1,0.0042275235905542,0.0,0.0042275235905542,LightGBM,10,model,0.001,5,True,1.0,True,False,
2024-03-01,-0.0041487830264603,-0.0003279385300899,0,-0.0,0.0001,-0.0001,LightGBM,10,model,0.001,5,True,1.0,True,False,
2024-03-15,0.0107703704849306,-3.234727818434724e-06,0,0.0,0.0,0.0,LightGBM,10,model,0.001,5,True,1.0,True,False,
2024-03-29,0.0141509555461816,0.0006813165279281,0,0.0,0.0,0.0,LightGBM,10,model,0.001,5,True,1.0,True,False,
2024-04-12,-0.0009434853044441,0.0012411175229452,1,-0.0009434853044441,0.0001,-0.0010434853044441,LightGBM,10,model,0.001,5,True,1.0,True,False,
2024-04-26,-0.0060594769764508,0.0008883926108461,0,-0.0,0.0001,-0.0001,LightGBM,10,model,0.001,5,True,1.0,True,False,
2024-05-10,-0.0055232975382848,2.228185097979462e-05,0,-0.0,0.0,-0.0,LightGBM,10,model,0.001,5,True,1.0,True,False,
2024-05-24,0.0016220603718677,-0.0003825031484338,0,0.0,0.0,0.0,LightGBM,10,model,0.001,5,True,1.0,True,False,
2024-06-07,0.0086383374506864,0.0005888182259089,0,0.0,0.0,0.0,LightGBM,10,model,0.001,5,True,1.0,True,False,
2024-06-21,-0.0087336799687545,0.0007110618738839,0,-0.0,0.0,-0.0,LightGBM,10,model,0.001,5,True,1.0,True,False,
2024-07-05,-0.0045871640069057,0.0007135676757685,0,-0.0,0.0,-0.0,LightGBM,10,model,0.001,5,True,1.0,True,False,
2024-07-19,-0.0114639278706967,0.0004519296228111,0,-0.0,0.0,-0.0,LightGBM,10,model,0.001,5,True,1.0,True,False,
2024-08-02,-0.0072932690667855,-0.0003532917635604,0,-0.0,0.0,-0.0,LightGBM,10,model,0.001,5,True,1.0,True,False,
2024-08-16,-0.0074451754565423,-0.0027064208383634,-1,0.0074451754565423,0.0001,0.007345175456542299,LightGBM,10,model,0.001,5,True,1.0,True,False,
2024-08-30,-0.0058182699512059,-0.0010546533087523,-1,0.0058182699512059,0.0,0.0058182699512059,LightGBM,10,model,0.001,5,True,1.0,True,False,
2024-09-13,-0.0072460488765209,-0.0014878720537873,-1,0.0072460488765209,0.0,0.0072460488765209,LightGBM,10,model,0.001,5,True,1.0,True,False,
2024-09-27,0.0246974721609314,-0.0004494600667926,0,0.0,0.0001,-0.0001,LightGBM,10,model,0.001,5,True,1.0,True,False,
2024-10-11,0.0132273229522414,0.0002416500429201,0,0.0,0.0,0.0,LightGBM,10,model,0.001,5,True,1.0,True,False,
2024-10-25,0.0070725708175629,-0.0009360744910225,0,0.0,0.0,0.0,LightGBM,10,model,0.001,5,True,1.0,True,False,
2024-11-08,0.0239955055562157,0.0031325534809086,1,0.0239955055562157,0.0001,0.0238955055562157,LightGBM,10,model,0.001,5,True,1.0,True,False,
2024-11-22,-0.013950884004755,0.0004573374479767,0,-0.0,0.0001,-0.0001,LightGBM,10,model,0.001,5,True,1.0,True,False,
2024-12-06,0.0146015323522901,0.0025847207851841,1,0.0146015323522901,0.0001,0.014501532352290101,LightGBM,10,model,0.001,5,True,1.0,True,False,
2024-12-20,0.0085122645739845,0.0038269084499813,1,0.0085122645739845,0.0,0.0085122645739845,LightGBM,10,model,0.001,5,True,1.0,True,False,
2025-01-07,-0.0044321402193387,0.0031709508832216,1,-0.0044321402193387,0.0,-0.0044321402193387,LightGBM,10,model,0.001,5,True,1.0,True,False,
2025-01-21,-0.0009258402661158,-0.0012290834026775,-1,0.0009258402661158,0.0002,0.0007258402661158,LightGBM,10,model,0.001,5,True,1.0,True,False,
2025-02-04,-0.0084647731141123,-0.0019951118659669,-1,0.0084647731141123,0.0,0.0084647731141123,LightGBM,10,model,0.001,5,True,1.0,True,False,
2025-02-18,-0.0123127642283877,-0.0028432957408857,-1,0.0123127642283877,0.0,0.0123127642283877,LightGBM,10,model,0.001,5,True,1.0,True,False,
2025-03-04,-0.0239268759568904,-0.0068078333222683,-1,0.0239268759568904,0.0,0.0239268759568904,LightGBM,10,model,0.001,5,True,1.0,True,False,
2025-03-18,0.0098314044895468,-0.0023415514043569,-1,-0.0098314044895468,0.0,-0.0098314044895468,LightGBM,10,model,0.001,5,True,1.0,True,False,
2025-04-01,-0.039619795269723,-0.0039275933151025,-1,0.039619795269723,0.0,0.039619795269723,LightGBM,10,model,0.001,5,True,1.0,True,False,
2025-04-15,-0.0074118929059148,-0.0070919073431506,-1,0.0074118929059148,0.0,0.0074118929059148,LightGBM,10,model,0.001,5,True,1.0,True,False,
2025-04-30,0.0156603868779132,0.0008097259427947,0,0.0,0.0001,-0.0001,LightGBM,10,model,0.001,5,True,1.0,True,False,
2025-05-14,-0.0115470126306629,-0.0003597269906336,0,-0.0,0.0,-0.0,LightGBM,10,model,0.001,5,True,1.0,True,False,
2025-05-28,-0.0125939904456702,-0.0036293836836395,-1,0.0125939904456702,0.0001,0.0124939904456702,LightGBM,10,model,0.001,5,True,1.0,True,False,
2025-06-11,-0.0096786451634534,-0.0042442634486777,-1,0.0096786451634534,0.0,0.0096786451634534,LightGBM,10,model,0.001,5,True,1.0,True,False,
2025-06-25,-0.0012292564547298,-0.0048075154313878,-1,0.0012292564547298,0.0,0.0012292564547298,LightGBM,10,model,0.001,5,True,1.0,True,False,
2025-07-09,-0.0035939865147414,-0.0027037936812636,-1,0.0035939865147414,0.0,0.0035939865147414,LightGBM,10,model,0.001,5,True,1.0,True,False,
2025-07-23,0.0099289417969288,-0.0021336810938899,-1,-0.0099289417969288,0.0,-0.0099289417969288,LightGBM,10,model,0.001,5,True,1.0,True,False,
2025-08-06,0.0004073319811919,-0.0020309139046764,-1,-0.0004073319811919,0.0,-0.0004073319811919,LightGBM,10,model,0.001,5,True,1.0,True,False,
2025-08-20,-0.0008148299493413,-0.0017289562712765,-1,0.0008148299493413,0.0,0.0008148299493413,LightGBM,10,model,0.001,5,True,1.0,True,False,
2025-09-03,-0.0130251572234634,-0.0018933537618119,-1,0.0130251572234634,0.0,0.0130251572234634,LightGBM,10,model,0.001,5,True,1.0,True,False,
2025-09-17,0.008634034517958,-0.0009901711934693,0,0.0,0.0001,-0.0001,LightGBM,10,model,0.001,5,True,1.0,True,False,
2025-10-01,0.0109924771001308,-0.0008911721174935,0,0.0,0.0,0.0,LightGBM,10,model,0.001,5,True,1.0,True,False,
2025-10-15,0.0043432218165202,-0.0011594048397196,-1,-0.0043432218165202,0.0001,-0.0044432218165202,LightGBM,10,model,0.001,5,True,1.0,True,False,
2025-10-29,0.0028180372916439,-0.0001310478079221,0,0.0,0.0001,-0.0001,LightGBM,10,model,0.001,5,True,1.0,True,False,
2021-12-06,0.0022812121049913,0.000559943961766,0,0.0,0.0,0.0,LightGBM,10,model,0.001,6,True,1.0,True,False,
2021-12-20,-0.0030081449995602,0.0006748996566899,0,-0.0,0.0,-0.0,LightGBM,10,model,0.001,6,True,1.0,True,False,
2022-01-04,-0.0055211349167008,-0.0041355945054721,-1,0.0055211349167008,0.0001,0.0054211349167008,LightGBM,10,model,0.001,6,True,1.0,True,False,
2022-01-18,0.0068707328376147,-0.0004932808247291,0,0.0,0.0001,-0.0001,LightGBM,10,model,0.001,6,True,1.0,True,False,
2022-02-01,-0.0041584424204312,-0.0034146955282694,-1,0.0041584424204312,0.0001,0.0040584424204312,LightGBM,10,model,0.001,6,True,1.0,True,False,
2022-02-15,0.0146848554074186,0.0001128973436123,0,0.0,0.0001,-0.0001,LightGBM,10,model,0.001,6,True,1.0,True,False,
2022-03-01,0.0172005665530781,0.0020816619079495,1,0.0172005665530781,0.0001,0.017100566553078102,LightGBM,10,model,0.001,6,True,1.0,True,False,
