model,H,strategy,tau,phase,use_non_overlapping,regime,n_obs,mean_log_ret,std_log_ret,sharpe_ann,max_drawdown,hit_rate
Ridge,10,model,0.0005,6,TRUE,low,22,0.001323113,0.010864794,0.611329797,-0.058119891,0.545454545
Ridge,10,model,0.0005,6,TRUE,mid,39,-0.002680503,0.010605534,-1.268773449,-0.117911748,0.307692308
Ridge,10,model,0.0005,7,TRUE,high,39,0.004054975,0.013887299,1.46578627,-0.049506489,0.641025641
Ridge,10,model,0.0005,7,TRUE,low,22,0.001200004,0.009129853,0.6598107,-0.043763171,0.590909091
Ridge,10,model,0.0005,7,TRUE,mid,41,-0.002466449,0.009812112,-1.261856268,-0.109617146,0.341463415
Ridge,10,model,0.0005,8,TRUE,high,38,0.00185866,0.016450611,0.567176578,-0.106905265,0.657894737
Ridge,10,model,0.0005,8,TRUE,low,22,0.001584894,0.010474026,0.759603103,-0.047806079,0.590909091
Ridge,10,model,0.0005,8,TRUE,mid,41,-0.001366125,0.011291257,-0.607363034,-0.087586869,0.463414634
Ridge,10,model,0.0005,9,TRUE,high,37,0.002478817,0.017111696,0.727196224,-0.102124875,0.621621622
Ridge,10,model,0.0005,9,TRUE,low,22,0.001351437,0.010846504,0.625469884,-0.048325833,0.636363636
Ridge,10,model,0.0005,9,TRUE,mid,42,-0.001627603,0.012075228,-0.676633369,-0.071269845,0.333333333
Ridge,10,model,0.001,0,TRUE,high,36,0.004714937,0.016755327,1.412613276,-0.048018565,0.555555556
Ridge,10,model,0.001,0,TRUE,low,23,0.001156757,0.010686257,0.54339624,-0.051374644,0.565217391
Ridge,10,model,0.001,0,TRUE,mid,43,-0.002060368,0.011733891,-0.881460892,-0.106829704,0.325581395
Ridge,10,model,0.001,1,TRUE,high,39,0.006512236,0.01642552,1.990266678,-0.0511014,0.564102564
Ridge,10,model,0.001,1,TRUE,low,22,0.000357364,0.011990757,0.149611432,-0.049940725,0.409090909
Ridge,10,model,0.001,1,TRUE,mid,41,-0.003464039,0.010501575,-1.655879077,-0.142978072,0.317073171
Ridge,10,model,0.001,2,TRUE,high,40,0.004258556,0.014415694,1.482951814,-0.063042981,0.6
Ridge,10,model,0.001,2,TRUE,low,21,0.000481556,0.010688231,0.226173052,-0.049004673,0.380952381
Ridge,10,model,0.001,2,TRUE,mid,41,-0.002809494,0.012698301,-1.110664073,-0.123252706,0.317073171
Ridge,10,model,0.001,3,TRUE,high,39,0.006594033,0.016875983,1.96147293,-0.03787005,0.717948718
Ridge,10,model,0.001,3,TRUE,low,21,0.001660988,0.012545323,0.664637486,-0.054283026,0.523809524
Ridge,10,model,0.001,3,TRUE,mid,42,-0.000538362,0.011991317,-0.225376075,-0.052106999,0.357142857
Ridge,10,model,0.001,4,TRUE,high,39,0.002705107,0.016644223,0.815870525,-0.070444248,0.487179487
Ridge,10,model,0.001,4,TRUE,low,22,0.001141456,0.013608933,0.421051658,-0.058440082,0.5
Ridge,10,model,0.001,4,TRUE,mid,41,-0.000830889,0.009763795,-0.42719346,-0.089404456,0.341463415
Ridge,10,model,0.001,5,TRUE,high,40,0.004147506,0.015371315,1.354491538,-0.077212971,0.6
Ridge,10,model,0.001,5,TRUE,low,22,-0.000140439,0.012784591,-0.055144306,-0.068416985,0.409090909
Ridge,10,model,0.001,5,TRUE,mid,40,-0.001392327,0.00973745,-0.717788359,-0.109915215,0.325
Ridge,10,model,0.001,6,TRUE,high,41,0.005117793,0.013711654,1.873670206,-0.074752432,0.634146341
Ridge,10,model,0.001,6,TRUE,low,22,0.001149178,0.010851964,0.53159286,-0.058214075,0.5
Ridge,10,model,0.001,6,TRUE,mid,39,-0.003344745,0.009050583,-1.855182612,-0.133591684,0.230769231
Ridge,10,model,0.001,7,TRUE,high,39,0.004057539,0.013886521,1.466795326,-0.049506489,0.641025641
Ridge,10,model,0.001,7,TRUE,low,22,0.002194298,0.00745837,1.476903,-0.027778878,0.545454545
Ridge,10,model,0.001,7,TRUE,mid,41,-0.002449711,0.009716299,-1.265652091,-0.109617146,0.292682927
Ridge,10,model,0.001,8,TRUE,high,38,0.00185866,0.016450611,0.567176578,-0.106905265,0.657894737
Ridge,10,model,0.001,8,TRUE,low,22,0.001563048,0.010474352,0.749109566,-0.047806079,0.545454545
Ridge,10,model,0.001,8,TRUE,mid,41,-0.001222817,0.011089319,-0.553550135,-0.087586869,0.390243902
Ridge,10,model,0.001,9,TRUE,high,37,0.002839165,0.01689842,0.843421759,-0.089982445,0.621621622
Ridge,10,model,0.001,9,TRUE,low,22,0.000957015,0.010451671,0.459656194,-0.048325833,0.545454545
Ridge,10,model,0.001,9,TRUE,mid,42,-0.002770099,0.010375511,-1.340250594,-0.118711444,0.214285714
XGBoost,10,model,0,0,TRUE,high,36,0.006025297,0.016987973,1.780480282,-0.048387381,0.611111111
XGBoost,10,model,0,0,TRUE,low,23,0.000815614,0.011020392,0.37152467,-0.042097662,0.565217391
XGBoost,10,model,0,0,TRUE,mid,43,0.001138242,0.013607335,0.419915334,-0.038460315,0.534883721
XGBoost,10,model,0,1,TRUE,high,39,0.00457443,0.017480509,1.313660543,-0.05502134,0.487179487
XGBoost,10,model,0,1,TRUE,low,22,0.002975249,0.012243578,1.21987492,-0.026824034,0.636363636
XGBoost,10,model,0,1,TRUE,mid,41,0.002429617,0.011955212,1.020189437,-0.029481018,0.536585366
XGBoost,10,model,0,2,TRUE,high,40,0.005785639,0.014364047,2.021970403,-0.028642474,0.625
XGBoost,10,model,0,2,TRUE,low,21,0.00108211,0.011097056,0.489512644,-0.02849086,0.571428571
XGBoost,10,model,0,2,TRUE,mid,41,0.003480261,0.013534535,1.290829096,-0.030694032,0.634146341
XGBoost,10,model,0,3,TRUE,high,39,0.009464765,0.015430764,3.079091944,-0.031785517,0.769230769
XGBoost,10,model,0,3,TRUE,low,21,0.003010919,0.012307323,1.2281057,-0.023592577,0.666666667
XGBoost,10,model,0,3,TRUE,mid,42,-0.000939813,0.012595013,-0.374578542,-0.046651483,0.476190476
XGBoost,10,model,0,4,TRUE,high,39,0.007495812,0.016261443,2.313981418,-0.037982508,0.58974359
XGBoost,10,model,0,4,TRUE,low,22,0.001444984,0.013600514,0.533344854,-0.026702752,0.5
XGBoost,10,model,0,4,TRUE,mid,41,-0.000906233,0.011802301,-0.385454988,-0.05733433,0.512195122
XGBoost,10,model,0,5,TRUE,high,40,0.008415829,0.014871151,2.840877845,-0.034881683,0.75
XGBoost,10,model,0,5,TRUE,low,22,0.002964419,0.012937731,1.150222232,-0.022516815,0.5
XGBoost,10,model,0,5,TRUE,mid,40,9.67E-05,0.01115082,0.043539323,-0.048577391,0.525
XGBoost,10,model,0,6,TRUE,high,41,0.005880794,0.015215387,1.940230229,-0.039172728,0.609756098
XGBoost,10,model,0,6,TRUE,low,22,0.002840512,0.01054183,1.352635997,-0.024988033,0.636363636
XGBoost,10,model,0,6,TRUE,mid,39,-0.000907492,0.010920091,-0.417173424,-0.084902987,0.41025641
XGBoost,10,model,0,7,TRUE,high,39,0.007570195,0.014131823,2.689113409,-0.031944935,0.743589744
XGBoost,10,model,0,7,TRUE,low,22,0.002250215,0.009256376,1.220347125,-0.018529241,0.545454545
XGBoost,10,model,0,7,TRUE,mid,41,0.000876646,0.010183824,0.432129094,-0.065418687,0.487804878
XGBoost,10,model,0,8,TRUE,high,38,0.007914863,0.014459324,2.747866979,-0.036934852,0.789473684
XGBoost,10,model,0,8,TRUE,low,22,0.002012801,0.010537549,0.958873731,-0.024889487,0.545454545
XGBoost,10,model,0,8,TRUE,mid,41,-0.000461725,0.011643648,-0.199065013,-0.069754961,0.43902439
XGBoost,10,model,0,9,TRUE,high,37,0.007062619,0.015727369,2.254291014,-0.061953932,0.756756757
XGBoost,10,model,0,9,TRUE,low,22,0.002775743,0.010540322,1.321982332,-0.015357041,0.681818182
XGBoost,10,model,0,9,TRUE,mid,42,-0.000699082,0.012950597,-0.270980907,-0.06730699,0.5
XGBoost,10,model,0.0005,0,TRUE,high,36,0.004296338,0.016112111,1.338585995,-0.048387381,0.527777778
XGBoost,10,model,0.0005,0,TRUE,low,23,0.002480596,0.006469345,1.924845562,-0.011524634,0.347826087
XGBoost,10,model,0.0005,0,TRUE,mid,43,4.97E-05,0.012112302,0.020593893,-0.049474353,0.372093023
XGBoost,10,model,0.0005,1,TRUE,high,39,0.004846173,0.017240584,1.411065738,-0.05502134,0.461538462
XGBoost,10,model,0.0005,1,TRUE,low,22,0.000665006,0.006594594,0.506218287,-0.021566562,0.318181818
XGBoost,10,model,0.0005,1,TRUE,mid,41,0.00154036,0.010105232,0.765202,-0.032744718,0.43902439
XGBoost,10,model,0.0005,2,TRUE,high,40,0.004736337,0.012436077,1.911875019,-0.025565024,0.55
XGBoost,10,model,0.0005,2,TRUE,low,21,0.000499283,0.005715716,0.438506745,-0.017024011,0.333333333
XGBoost,10,model,0.0005,2,TRUE,mid,41,0.0026717,0.013075699,1.025706505,-0.030694032,0.536585366
XGBoost,10,model,0.0005,3,TRUE,high,39,0.008546312,0.01555689,2.757758437,-0.031785517,0.692307692
XGBoost,10,model,0.0005,3,TRUE,low,21,0.002481952,0.01000704,1.245053794,-0.019929153,0.333333333
XGBoost,10,model,0.0005,3,TRUE,mid,42,0.000151496,0.011081522,0.06862831,-0.038833987,0.404761905
XGBoost,10,model,0.0005,4,TRUE,high,39,0.006930517,0.016045717,2.168237239,-0.030267333,0.487179487
XGBoost,10,model,0.0005,4,TRUE,low,22,0.001282586,0.012431246,0.517931208,-0.023167092,0.318181818
XGBoost,10,model,0.0005,4,TRUE,mid,41,-4.47E-05,0.010969957,-0.020446094,-0.029841974,0.43902439
XGBoost,10,model,0.0005,5,TRUE,high,40,0.007388327,0.014607138,2.539108341,-0.034881683,0.65
XGBoost,10,model,0.0005,5,TRUE,low,22,0.001484826,0.011983881,0.621982669,-0.022516815,0.272727273
XGBoost,10,model,0.0005,5,TRUE,mid,40,0.000952585,0.009627239,0.496709266,-0.028071266,0.45
XGBoost,10,model,0.0005,6,TRUE,high,41,0.006103471,0.0146262,2.094814823,-0.039172728,0.56097561
XGBoost,10,model,0.0005,6,TRUE,low,22,0.003016063,0.008526481,1.775705255,-0.016188804,0.409090909
XGBoost,10,model,0.0005,6,TRUE,mid,39,0.000607687,0.009975974,0.305791056,-0.049271136,0.384615385
XGBoost,10,model,0.0005,7,TRUE,high,39,0.007289152,0.013805326,2.65051715,-0.031944935,0.692307692
XGBoost,10,model,0.0005,7,TRUE,low,22,0.001895323,0.007850598,1.211938902,-0.0093119,0.363636364
XGBoost,10,model,0.0005,7,TRUE,mid,41,0.002569668,0.008050069,1.602424882,-0.015648662,0.414634146
XGBoost,10,model,0.0005,8,TRUE,high,38,0.007157664,0.014421539,2.491494693,-0.036934852,0.710526316
XGBoost,10,model,0.0005,8,TRUE,low,22,0.002192416,0.008863068,1.241764047,-0.009528566,0.363636364
XGBoost,10,model,0.0005,8,TRUE,mid,41,0.000738541,0.009409043,0.394030169,-0.026244659,0.341463415
XGBoost,10,model,0.0005,9,TRUE,high,37,0.00728183,0.014642893,2.496398477,-0.061953932,0.675675676
XGBoost,10,model,0.0005,9,TRUE,low,22,0.002283835,0.009269839,1.2367808,-0.013978316,0.409090909
XGBoost,10,model,0.0005,9,TRUE,mid,42,-0.000116502,0.010320981,-0.056664752,-0.053042398,0.357142857
XGBoost,10,model,0.001,0,TRUE,high,36,0.004166985,0.016130165,1.296830982,-0.048387381,0.5
XGBoost,10,model,0.001,0,TRUE,low,23,0.001838303,0.006153613,1.499640328,-0.011524634,0.260869565
XGBoost,10,model,0.001,0,TRUE,mid,43,-0.000791514,0.009403314,-0.422549966,-0.064037949,0.209302326
XGBoost,10,model,0.001,1,TRUE,high,39,0.003770046,0.016980672,1.114530818,-0.05502134,0.384615385
XGBoost,10,model,0.001,1,TRUE,low,22,0.000249729,0.00645398,0.194241443,-0.021566562,0.227272727
XGBoost,10,model,0.001,1,TRUE,mid,41,0.000858242,0.008505371,0.506543483,-0.029578065,0.243902439
XGBoost,10,model,0.001,2,TRUE,high,40,0.004449348,0.012411131,1.799638388,-0.025691218,0.525
XGBoost,10,model,0.001,2,TRUE,low,21,-5.65E-05,0.004443219,-0.063783392,-0.017024011,0.142857143
XGBoost,10,model,0.001,2,TRUE,mid,41,0.001017012,0.011300631,0.451776603,-0.030203711,0.317073171
XGBoost,10,model,0.001,3,TRUE,high,39,0.008546312,0.01555742,2.757664533,-0.031785517,0.692307692
XGBoost,10,model,0.001,3,TRUE,low,21,0.001203785,0.003772974,1.601641017,-1.00E-04,0.142857143
XGBoost,10,model,0.001,3,TRUE,mid,42,0.000518703,0.010013011,0.260048332,-0.035674104,0.333333333
XGBoost,10,model,0.001,4,TRUE,high,39,0.007686521,0.01546148,2.495623248,-0.022487507,0.487179487
XGBoost,10,model,0.001,4,TRUE,low,22,0.001302786,0.007038148,0.929212041,-0.019531547,0.181818182
XGBoost,10,model,0.001,4,TRUE,mid,41,0.000945673,0.009186806,0.516745436,-0.029841974,0.341463415
XGBoost,10,model,0.001,5,TRUE,high,40,0.006247136,0.013548236,2.314720121,-0.034881683,0.575
XGBoost,10,model,0.001,5,TRUE,low,22,0.004214698,0.008770559,2.412345451,-0.003842588,0.272727273
XGBoost,10,model,0.001,5,TRUE,mid,40,0.002255252,0.007042693,1.607520756,-0.016048973,0.35
XGBoost,10,model,0.001,6,TRUE,high,41,0.005888538,0.014223446,2.078274597,-0.039172728,0.536585366
XGBoost,10,model,0.001,6,TRUE,low,22,0.003726514,0.007286734,2.567261588,-0.003719631,0.318181818
XGBoost,10,model,0.001,6,TRUE,mid,39,0.001424419,0.007159719,0.998715967,-0.031183426,0.333333333
XGBoost,10,model,0.001,7,TRUE,high,39,0.006131244,0.013532348,2.274446527,-0.031944935,0.58974359
XGBoost,10,model,0.001,7,TRUE,low,22,0.002926317,0.006846543,2.145607794,-0.008581159,0.318181818
XGBoost,10,model,0.001,7,TRUE,mid,41,0.001641959,0.005914894,1.393527396,-0.008841819,0.292682927
XGBoost,10,model,0.001,8,TRUE,high,38,0.007298932,0.013016005,2.815022569,-0.036934852,0.657894737
XGBoost,10,model,0.001,8,TRUE,low,22,0.003051129,0.007259518,2.10985706,-0.008793928,0.318181818
XGBoost,10,model,0.001,8,TRUE,mid,41,0.000527124,0.006642695,0.398353576,-0.022519854,0.268292683
XGBoost,10,model,0.001,9,TRUE,high,37,0.007145144,0.014689253,2.441808194,-0.061953932,0.648648649
XGBoost,10,model,0.001,9,TRUE,low,22,0.002789751,0.007909151,1.770662885,-0.012807689,0.318181818
XGBoost,10,model,0.001,9,TRUE,mid,42,-0.000604403,0.007369003,-0.411735689,-0.043997664,0.214285714
BASELINE,20,always_long,0,0,TRUE,high,20,0.000932055,0.021502071,0.153867294,-0.130021631,0.45
BASELINE,20,always_long,0,0,TRUE,low,12,0.00467801,0.016242399,1.022342046,-0.022832781,0.666666667
BASELINE,20,always_long,0,0,TRUE,mid,19,-0.001731277,0.018955998,-0.324194228,-0.110647216,0.473684211
BASELINE,20,always_long,0,1,TRUE,high,21,0.002034528,0.020430367,0.353486407,-0.124288733,0.523809524
BASELINE,20,always_long,0,1,TRUE,low,12,0.003821517,0.016913074,0.802044487,-0.020966184,0.666666667
BASELINE,20,always_long,0,1,TRUE,mid,18,-0.003000019,0.020018079,-0.531969738,-0.119765337,0.333333333
BASELINE,20,always_long,0,2,TRUE,high,22,0.001645824,0.021311962,0.274122805,-0.114093527,0.5
BASELINE,20,always_long,0,2,TRUE,low,12,0.003811691,0.016278326,0.831176454,-0.02565077,0.666666667
BASELINE,20,always_long,0,2,TRUE,mid,17,-0.002648839,0.020184443,-0.465826452,-0.11467277,0.352941176
BASELINE,20,always_long,0,3,TRUE,high,22,-0.000899178,0.027756123,-0.114993233,-0.157901632,0.5
BASELINE,20,always_long,0,3,TRUE,low,12,0.003588123,0.017183609,0.741204741,-0.025463183,0.666666667
BASELINE,20,always_long,0,3,TRUE,mid,17,0.000772092,0.015138607,0.181037455,-0.065766968,0.470588235
BASELINE,20,always_long,0,4,TRUE,high,22,-0.002318596,0.025495725,-0.322807043,-0.182085954,0.454545455
BASELINE,20,always_long,0,4,TRUE,low,11,0.004245229,0.017020298,0.885358616,-0.015665545,0.727272727
BASELINE,20,always_long,0,4,TRUE,mid,18,0.002102921,0.015002867,0.497546784,-0.047595963,0.5
BASELINE,20,always_long,0,5,TRUE,high,22,-0.001490133,0.024203282,-0.218542519,-0.180899612,0.545454545
BASELINE,20,always_long,0,5,TRUE,low,11,0.005482032,0.016037938,1.213328155,-0.016706673,0.636363636
BASELINE,20,always_long,0,5,TRUE,mid,18,0.000391156,0.016225083,0.085575226,-0.068797572,0.444444444
BASELINE,20,always_long,0,6,TRUE,high,22,-0.001002567,0.0232154,-0.153293138,-0.173506944,0.409090909
BASELINE,20,always_long,0,6,TRUE,low,11,0.006084402,0.01551577,1.391969797,-0.012845277,0.636363636
BASELINE,20,always_long,0,6,TRUE,mid,18,-0.000884279,0.018625757,-0.168523598,-0.084148981,0.5
BASELINE,20,always_long,0,7,TRUE,high,20,0.002424133,0.024064421,0.35757426,-0.117266971,0.45
BASELINE,20,always_long,0,7,TRUE,low,11,0.00568091,0.014986935,1.345520655,-0.013844823,0.636363636
BASELINE,20,always_long,0,7,TRUE,mid,20,-0.004051102,0.016654066,-0.863451996,-0.109409826,0.4
BASELINE,20,always_long,0,8,TRUE,high,18,0.00356595,0.02478182,0.510772359,-0.098888485,0.611111111
BASELINE,20,always_long,0,8,TRUE,low,11,0.004716915,0.015270719,1.096437482,-0.016714697,0.636363636
BASELINE,20,always_long,0,8,TRUE,mid,22,-0.003555142,0.017473074,-0.722225622,-0.099860039,0.409090909
BASELINE,20,always_long,0,9,TRUE,high,18,0.003031298,0.02700004,0.398519418,-0.104893928,0.5
BASELINE,20,always_long,0,9,TRUE,low,10,0.004741604,0.016579311,1.015182397,-0.015116503,0.6
BASELINE,20,always_long,0,9,TRUE,mid,23,-0.002977222,0.019752163,-0.535034648,-0.108397469,0.434782609
BASELINE,20,always_long,0,10,TRUE,high,16,-0.000739644,0.023478358,-0.11182537,-0.117236951,0.4375
BASELINE,20,always_long,0,10,TRUE,low,11,0.004250513,0.015830408,0.953091401,-0.014640597,0.545454545
BASELINE,20,always_long,0,10,TRUE,mid,24,0.000298204,0.023772174,0.044527611,-0.086066526,0.458333333
BASELINE,20,always_long,0,11,TRUE,high,18,-0.003902288,0.023473837,-0.590093068,-0.166970318,0.444444444
BASELINE,20,always_long,0,11,TRUE,low,10,0.004330792,0.015180886,1.012640984,-0.012653447,0.6
BASELINE,20,always_long,0,11,TRUE,mid,23,0.002870704,0.020646353,0.493549042,-0.065239174,0.608695652
BASELINE,20,always_long,0,12,TRUE,high,18,-0.002248048,0.024929327,-0.32009606,-0.174214684,0.444444444
BASELINE,20,always_long,0,12,TRUE,low,9,0.002729165,0.014931573,0.648798116,-0.013183218,0.555555556
BASELINE,20,always_long,0,12,TRUE,mid,24,0.002191784,0.018888934,0.411884583,-0.068505112,0.625
BASELINE,20,always_long,0,13,TRUE,high,17,7.11E-05,0.027054737,0.009325084,-0.151450492,0.529411765
BASELINE,20,always_long,0,13,TRUE,low,9,0.00363812,0.014696126,0.878738072,-0.013737565,0.555555556
BASELINE,20,always_long,0,13,TRUE,mid,25,0.000118849,0.017754043,0.023762129,-0.091648104,0.56
BASELINE,20,always_long,0,14,TRUE,high,17,-0.000472198,0.026840552,-0.062447905,-0.161692944,0.470588235
BASELINE,20,always_long,0,14,TRUE,low,11,0.000260896,0.011836582,0.078239654,-0.013517428,0.454545455
BASELINE,20,always_long,0,14,TRUE,mid,23,0.001832919,0.018061833,0.360219002,-0.087257974,0.565217391
BASELINE,20,always_long,0,15,TRUE,high,18,-0.002500185,0.026741242,-0.331876017,-0.188177854,0.444444444
BASELINE,20,always_long,0,15,TRUE,low,11,0.001726782,0.015936822,0.384610395,-0.019848053,0.363636364
BASELINE,20,always_long,0,15,TRUE,mid,22,0.002586489,0.016903044,0.543164057,-0.077510383,0.545454545
BASELINE,20,always_long,0,16,TRUE,high,19,-0.002092158,0.028042521,-0.264827284,-0.198951429,0.421052632
BASELINE,20,always_long,0,16,TRUE,low,11,0.001446654,0.015620759,0.328736475,-0.024044858,0.363636364
BASELINE,20,always_long,0,16,TRUE,mid,21,0.002616141,0.016183265,0.573826083,-0.074435116,0.619047619
BASELINE,20,always_long,0,17,TRUE,high,19,-0.001772974,0.026511408,-0.237385846,-0.185474193,0.421052632
BASELINE,20,always_long,0,17,TRUE,low,11,0.001045478,0.014566112,0.254774849,-0.021476765,0.454545455
BASELINE,20,always_long,0,17,TRUE,mid,21,0.002490539,0.015673852,0.564030839,-0.072199714,0.476190476
BASELINE,20,always_long,0,18,TRUE,high,20,-0.001545886,0.02768715,-0.198191257,-0.190752506,0.45
BASELINE,20,always_long,0,18,TRUE,low,11,0.002259781,0.015644336,0.512736703,-0.017610662,0.636363636
BASELINE,20,always_long,0,18,TRUE,mid,19,0.002355173,0.015119092,0.552945681,-0.065926209,0.578947368
BASELINE,20,always_long,0,19,TRUE,high,19,0.002007201,0.021695492,0.328402591,-0.130241417,0.473684211
BASELINE,20,always_long,0,19,TRUE,low,12,0.004224889,0.014874529,1.008224851,-0.01891635,0.666666667
BASELINE,20,always_long,0,19,TRUE,mid,19,-0.002422327,0.020188023,-0.425916354,-0.118416656,0.421052632
BASELINE,20,always_short,0,0,TRUE,high,20,-0.000932055,0.021502071,-0.153867294,-0.141655481,0.5
BASELINE,20,always_short,0,0,TRUE,low,12,-0.00467801,0.016242399,-1.022342046,-0.077593595,0.333333333
BASELINE,20,always_short,0,0,TRUE,mid,19,0.001731277,0.018955998,0.324194228,-0.059825356,0.526315789
BASELINE,20,always_short,0,1,TRUE,high,21,-0.002034528,0.020430367,-0.353486407,-0.139307499,0.476190476
BASELINE,20,always_short,0,1,TRUE,low,12,-0.003821517,0.016913074,-0.802044487,-0.068514597,0.333333333
BASELINE,20,always_short,0,1,TRUE,mid,18,0.003000019,0.020018079,0.531969738,-0.052437158,0.666666667
BASELINE,20,always_short,0,2,TRUE,high,22,-0.001645824,0.021311962,-0.274122805,-0.136147283,0.5
BASELINE,20,always_short,0,2,TRUE,low,12,-0.003811691,0.016278326,-0.831176454,-0.066480572,0.333333333
BASELINE,20,always_short,0,2,TRUE,mid,17,0.002648839,0.020184443,0.465826452,-0.055813185,0.647058824
BASELINE,20,always_short,0,3,TRUE,high,22,0.000899178,0.027756123,0.114993233,-0.139821128,0.5
BASELINE,20,always_short,0,3,TRUE,low,12,-0.003588123,0.017183609,-0.741204741,-0.068448499,0.333333333
BASELINE,20,always_short,0,3,TRUE,mid,17,-0.000772092,0.015138607,-0.181037455,-0.046733886,0.529411765
BASELINE,20,always_short,0,4,TRUE,high,22,0.002318596,0.025495725,0.322807043,-0.143452434,0.545454545
BASELINE,20,always_short,0,4,TRUE,low,11,-0.004245229,0.017020298,-0.885358616,-0.069823083,0.272727273
BASELINE,20,always_short,0,4,TRUE,mid,18,-0.002102921,0.015002867,-0.497546784,-0.046724456,0.5
BASELINE,20,always_short,0,5,TRUE,high,22,0.001490133,0.024203282,0.218542519,-0.146720877,0.454545455
BASELINE,20,always_short,0,5,TRUE,low,11,-0.005482032,0.016037938,-1.213328155,-0.075030881,0.363636364
BASELINE,20,always_short,0,5,TRUE,mid,18,-0.000391156,0.016225083,-0.085575226,-0.053769194,0.555555556
BASELINE,20,always_short,0,6,TRUE,high,22,0.001002567,0.0232154,0.153293138,-0.148648649,0.590909091
BASELINE,20,always_short,0,6,TRUE,low,11,-0.006084402,0.01551577,-1.391969797,-0.078530665,0.363636364
BASELINE,20,always_short,0,6,TRUE,mid,18,0.000884279,0.018625757,0.168523598,-0.056784278,0.5
BASELINE,20,always_short,0,7,TRUE,high,20,-0.002424133,0.024064421,-0.35757426,-0.153370985,0.55
BASELINE,20,always_short,0,7,TRUE,low,11,-0.00568091,0.014986935,-1.345520655,-0.077284484,0.363636364
BASELINE,20,always_short,0,7,TRUE,mid,20,0.004051102,0.016654066,0.863451996,-0.030248616,0.6
BASELINE,20,always_short,0,8,TRUE,high,18,-0.00356595,0.02478182,-0.510772359,-0.151121396,0.388888889
