model,H,strategy,tau,phase,use_non_overlapping,is_baseline,n_obs,mean_log_ret,std_log_ret,sharpe_ann,max_drawdown,hit_rate,turnover,tc_bps,allow_short,annual_scale,annualize_mode
RandomForest,5,model,0.001,0,TRUE,FALSE,204,0.001324332,0.007059513,1.331794528,-0.031142117,0.220588235,0.181372549,1,TRUE,7.09929574,non_overlapping
RandomForest,5,model,0.001,1,TRUE,FALSE,204,0.001114925,0.007864985,1.006382372,-0.039172728,0.235294118,0.200980392,1,TRUE,7.09929574,non_overlapping
RandomForest,5,model,0.001,2,TRUE,FALSE,204,0.001203663,0.006849556,1.247549083,-0.031944935,0.225490196,0.191176471,1,TRUE,7.09929574,non_overlapping
RandomForest,5,model,0.001,3,TRUE,FALSE,203,0.000732163,0.007080926,0.734062533,-0.031785517,0.221674877,0.201970443,1,TRUE,7.09929574,non_overlapping
RandomForest,5,model,0.001,4,TRUE,FALSE,203,0.001415981,0.006349612,1.583162846,-0.022592887,0.236453202,0.172413793,1,TRUE,7.09929574,non_overlapping
RandomForest,10,model,0,0,TRUE,FALSE,102,0.003920518,0.014193189,1.386640054,-0.050593311,0.617647059,0.490196078,1,TRUE,5.019960159,non_overlapping
RandomForest,10,model,0,1,TRUE,FALSE,102,0.00533359,0.013647533,1.961849522,-0.046807714,0.607843137,0.450980392,1,TRUE,5.019960159,non_overlapping
RandomForest,10,model,0,2,TRUE,FALSE,102,0.005194538,0.012949341,2.013722179,-0.034592101,0.68627451,0.450980392,1,TRUE,5.019960159,non_overlapping
RandomForest,10,model,0,3,TRUE,FALSE,102,0.005309444,0.013868978,1.921785257,-0.031785517,0.676470588,0.411764706,1,TRUE,5.019960159,non_overlapping
RandomForest,10,model,0,4,TRUE,FALSE,102,0.005575167,0.013555378,2.064650421,-0.028258246,0.637254902,0.411764706,1,TRUE,5.019960159,non_overlapping
RandomForest,10,model,0,5,TRUE,FALSE,102,0.005636598,0.012887495,2.195577659,-0.034881683,0.647058824,0.411764706,1,TRUE,5.019960159,non_overlapping
RandomForest,10,model,0,6,TRUE,FALSE,102,0.005194044,0.012189742,2.139003033,-0.039172728,0.62745098,0.450980392,1,TRUE,5.019960159,non_overlapping
RandomForest,10,model,0,7,TRUE,FALSE,102,0.005070592,0.011476418,2.217954365,-0.031944935,0.656862745,0.37254902,1,TRUE,5.019960159,non_overlapping
RandomForest,10,model,0,8,TRUE,FALSE,101,0.00494084,0.012443149,1.993291122,-0.036934852,0.653465347,0.376237624,1,TRUE,5.019960159,non_overlapping
RandomForest,10,model,0,9,TRUE,FALSE,101,0.003525214,0.013738864,1.288056618,-0.061953932,0.613861386,0.336633663,1,TRUE,5.019960159,non_overlapping
RandomForest,10,model,0.0005,0,TRUE,FALSE,102,0.004405281,0.012755151,1.733757176,-0.036509863,0.558823529,0.392156863,1,TRUE,5.019960159,non_overlapping
RandomForest,10,model,0.0005,1,TRUE,FALSE,102,0.005265831,0.012981095,2.036365872,-0.030478651,0.549019608,0.37254902,1,TRUE,5.019960159,non_overlapping
RandomForest,10,model,0.0005,2,TRUE,FALSE,102,0.004859265,0.012316742,1.980500615,-0.026506024,0.588235294,0.411764706,1,TRUE,5.019960159,non_overlapping
RandomForest,10,model,0.0005,3,TRUE,FALSE,102,0.004826304,0.013459578,1.800045597,-0.031785517,0.588235294,0.352941176,1,TRUE,5.019960159,non_overlapping
RandomForest,10,model,0.0005,4,TRUE,FALSE,102,0.004726106,0.012984103,1.827223937,-0.028258246,0.529411765,0.333333333,1,TRUE,5.019960159,non_overlapping
RandomForest,10,model,0.0005,5,TRUE,FALSE,102,0.005055101,0.0122369,2.073761206,-0.034881683,0.558823529,0.352941176,1,TRUE,5.019960159,non_overlapping
RandomForest,10,model,0.0005,6,TRUE,FALSE,102,0.004702572,0.011527188,2.047917117,-0.039172728,0.529411765,0.411764706,1,TRUE,5.019960159,non_overlapping
RandomForest,10,model,0.0005,7,TRUE,FALSE,102,0.004570099,0.010922961,2.100320257,-0.031944935,0.549019608,0.431372549,1,TRUE,5.019960159,non_overlapping
RandomForest,10,model,0.0005,8,TRUE,FALSE,101,0.004518308,0.011955397,1.897195475,-0.036934852,0.584158416,0.455445545,1,TRUE,5.019960159,non_overlapping
RandomForest,10,model,0.0005,9,TRUE,FALSE,101,0.003994,0.012540628,1.598781139,-0.061953932,0.554455446,0.396039604,1,TRUE,5.019960159,non_overlapping
RandomForest,10,model,0.001,0,TRUE,FALSE,102,0.004039696,0.011649179,1.740818834,-0.031326898,0.460784314,0.362745098,1,TRUE,5.019960159,non_overlapping
RandomForest,10,model,0.001,1,TRUE,FALSE,102,0.004410997,0.012502643,1.771067871,-0.027908373,0.431372549,0.343137255,1,TRUE,5.019960159,non_overlapping
RandomForest,10,model,0.001,2,TRUE,FALSE,102,0.0044074,0.011492725,1.925128439,-0.026458314,0.519607843,0.382352941,1,TRUE,5.019960159,non_overlapping
RandomForest,10,model,0.001,3,TRUE,FALSE,102,0.004622865,0.012498774,1.856709989,-0.031785517,0.490196078,0.343137255,1,TRUE,5.019960159,non_overlapping
RandomForest,10,model,0.001,4,TRUE,FALSE,102,0.004719213,0.012290987,1.927449997,-0.024432105,0.450980392,0.343137255,1,TRUE,5.019960159,non_overlapping
RandomForest,10,model,0.001,5,TRUE,FALSE,102,0.005258643,0.011813363,2.234603237,-0.034881683,0.5,0.382352941,1,TRUE,5.019960159,non_overlapping
RandomForest,10,model,0.001,6,TRUE,FALSE,102,0.004524148,0.011208836,2.026173138,-0.039172728,0.470588235,0.401960784,1,TRUE,5.019960159,non_overlapping
RandomForest,10,model,0.001,7,TRUE,FALSE,102,0.00427289,0.010720754,2.000767578,-0.031944935,0.470588235,0.401960784,1,TRUE,5.019960159,non_overlapping
RandomForest,10,model,0.001,8,TRUE,FALSE,101,0.00401571,0.011027253,1.828080111,-0.036934852,0.465346535,0.366336634,1,TRUE,5.019960159,non_overlapping
RandomForest,10,model,0.001,9,TRUE,FALSE,101,0.003741451,0.01139874,1.647720268,-0.061953932,0.455445545,0.405940594,1,TRUE,5.019960159,non_overlapping
RandomForest,20,model,0,0,TRUE,FALSE,51,0.009105464,0.016828929,1.920573344,-0.033302365,0.68627451,0.666666667,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0,1,TRUE,FALSE,51,0.008785219,0.017150051,1.818328807,-0.047892919,0.647058824,0.588235294,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0,2,TRUE,FALSE,51,0.008815022,0.017483503,1.789699849,-0.031497735,0.705882353,0.588235294,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0,3,TRUE,FALSE,51,0.009599134,0.01922604,1.772260176,-0.032464386,0.68627451,0.588235294,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0,4,TRUE,FALSE,51,0.010136824,0.017571792,2.04772272,-0.028258246,0.705882353,0.588235294,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0,5,TRUE,FALSE,51,0.011219833,0.016253053,2.45039842,-0.026692593,0.745098039,0.588235294,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0,6,TRUE,FALSE,51,0.011842917,0.015995902,2.628059638,-0.031619855,0.745098039,0.588235294,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0,7,TRUE,FALSE,51,0.012172229,0.015273461,2.828902053,-0.024444052,0.745098039,0.509803922,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0,8,TRUE,FALSE,51,0.010683002,0.016751069,2.263789629,-0.036934852,0.764705882,0.509803922,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0,9,TRUE,FALSE,51,0.011689135,0.018417801,2.252837507,-0.030918898,0.745098039,0.588235294,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0,10,TRUE,FALSE,51,0.011847183,0.018284355,2.299962303,-0.034420832,0.745098039,0.509803922,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0,11,TRUE,FALSE,51,0.009830297,0.018137366,1.923878787,-0.051091457,0.705882353,0.509803922,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0,12,TRUE,FALSE,51,0.011609012,0.016636999,2.476883209,-0.034592101,0.803921569,0.588235294,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0,13,TRUE,FALSE,51,0.01069446,0.017429524,2.178003646,-0.033706789,0.745098039,0.588235294,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0,14,TRUE,FALSE,51,0.010815439,0.01681333,2.283366703,-0.027693667,0.784313725,0.509803922,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0,15,TRUE,FALSE,51,0.011517474,0.016811005,2.431917635,-0.020481928,0.784313725,0.588235294,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0,16,TRUE,FALSE,51,0.012385755,0.016831467,2.612075722,-0.027692577,0.823529412,0.509803922,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0,17,TRUE,FALSE,51,0.011418309,0.016206785,2.500864596,-0.025754885,0.764705882,0.588235294,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0,18,TRUE,FALSE,50,0.012323876,0.016670173,2.624173021,-0.024231501,0.72,0.68,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0,19,TRUE,FALSE,50,0.011079776,0.015903045,2.47306741,-0.024246657,0.7,0.68,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.0005,0,TRUE,FALSE,51,0.008343744,0.016215915,1.82643735,-0.026559879,0.647058824,0.705882353,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.0005,1,TRUE,FALSE,51,0.008843078,0.016962486,1.85054315,-0.047892919,0.62745098,0.588235294,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.0005,2,TRUE,FALSE,51,0.009403218,0.016901114,1.974906,-0.02849086,0.705882353,0.588235294,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.0005,3,TRUE,FALSE,51,0.010598287,0.017816489,2.111537555,-0.031785517,0.666666667,0.588235294,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.0005,4,TRUE,FALSE,51,0.010342176,0.016813785,2.183391894,-0.028258246,0.647058824,0.588235294,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.0005,5,TRUE,FALSE,51,0.011454288,0.015658301,2.59662202,-0.026692593,0.725490196,0.549019608,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.0005,6,TRUE,FALSE,51,0.011738698,0.015462594,2.694777245,-0.031619855,0.705882353,0.549019608,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.0005,7,TRUE,FALSE,51,0.01107292,0.015464578,2.54161256,-0.024444052,0.666666667,0.509803922,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.0005,8,TRUE,FALSE,51,0.010235244,0.016498506,2.202109206,-0.036934852,0.745098039,0.549019608,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.0005,9,TRUE,FALSE,51,0.012597962,0.017109222,2.613697386,-0.027423405,0.745098039,0.549019608,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.0005,10,TRUE,FALSE,51,0.011019044,0.01744974,2.241507634,-0.034420832,0.725490196,0.509803922,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.0005,11,TRUE,FALSE,51,0.010367278,0.017623429,2.08814005,-0.051091457,0.705882353,0.549019608,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.0005,12,TRUE,FALSE,51,0.012073972,0.015435476,2.776613286,-0.032142144,0.784313725,0.588235294,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.0005,13,TRUE,FALSE,51,0.011123427,0.016361987,2.41316957,-0.026562812,0.725490196,0.588235294,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.0005,14,TRUE,FALSE,51,0.010493762,0.016096924,2.314054478,-0.025406982,0.764705882,0.549019608,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.0005,15,TRUE,FALSE,51,0.010431645,0.016045881,2.307674293,-0.020481928,0.705882353,0.509803922,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.0005,16,TRUE,FALSE,51,0.011340292,0.0167575,2.402150828,-0.027692577,0.764705882,0.529411765,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.0005,17,TRUE,FALSE,51,0.011517342,0.015749475,2.595801361,-0.025754885,0.745098039,0.607843137,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.0005,18,TRUE,FALSE,50,0.011603657,0.016858992,2.443141118,-0.024231501,0.66,0.64,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.0005,19,TRUE,FALSE,50,0.010427628,0.01598967,2.31489502,-0.024246657,0.66,0.72,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.001,0,TRUE,FALSE,51,0.008343744,0.016215915,1.82643735,-0.026559879,0.647058824,0.705882353,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.001,1,TRUE,FALSE,51,0.008207777,0.016394,1.777157285,-0.031625575,0.588235294,0.588235294,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.001,2,TRUE,FALSE,51,0.008691354,0.016798568,1.836540211,-0.02849086,0.647058824,0.588235294,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.001,3,TRUE,FALSE,51,0.010079886,0.017620106,2.030637408,-0.031785517,0.62745098,0.549019608,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.001,4,TRUE,FALSE,51,0.009604439,0.016471264,2.069809229,-0.028258246,0.607843137,0.588235294,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.001,5,TRUE,FALSE,51,0.011093693,0.015464271,2.546431407,-0.026692593,0.68627451,0.509803922,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.001,6,TRUE,FALSE,51,0.011738698,0.015462594,2.694777245,-0.031619855,0.705882353,0.549019608,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.001,7,TRUE,FALSE,51,0.011293402,0.015222054,2.63352097,-0.024444052,0.666666667,0.470588235,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.001,8,TRUE,FALSE,51,0.00997836,0.016249548,2.179732158,-0.036934852,0.705882353,0.509803922,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.001,9,TRUE,FALSE,51,0.01109207,0.015636853,2.517958222,-0.027423405,0.705882353,0.509803922,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.001,10,TRUE,FALSE,51,0.010267185,0.016469583,2.212860692,-0.034420832,0.666666667,0.549019608,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.001,11,TRUE,FALSE,51,0.011749377,0.015641221,2.666425564,-0.029752396,0.705882353,0.549019608,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.001,12,TRUE,FALSE,51,0.012077414,0.014862042,2.884567714,-0.032142144,0.745098039,0.588235294,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.001,13,TRUE,FALSE,51,0.010107443,0.016355563,2.193618447,-0.026562812,0.666666667,0.549019608,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.001,14,TRUE,FALSE,51,0.011117365,0.015087176,2.615647208,-0.021473008,0.725490196,0.549019608,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.001,15,TRUE,FALSE,51,0.010294332,0.016106047,2.268791039,-0.020481928,0.68627451,0.509803922,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.001,16,TRUE,FALSE,51,0.011128676,0.016849443,2.344462091,-0.027692577,0.725490196,0.529411765,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.001,17,TRUE,FALSE,51,0.010878257,0.015854512,2.435520044,-0.025754885,0.705882353,0.607843137,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.001,18,TRUE,FALSE,50,0.011257793,0.016920437,2.361712101,-0.024231501,0.64,0.64,1,TRUE,3.54964787,non_overlapping
RandomForest,20,model,0.001,19,TRUE,FALSE,50,0.010111755,0.015924997,2.253888629,-0.024246657,0.62,0.64,1,TRUE,3.54964787,non_overlapping
Ridge,1,model,0,0,TRUE,FALSE,1018,0.000355089,0.004637709,1.21544122,-0.074439815,0.533398821,0.736738703,1,TRUE,15.87450787,non_overlapping
Ridge,1,model,0.0005,0,TRUE,FALSE,1018,0.000278063,0.003634206,1.214599803,-0.100432939,0.292730845,0.593320236,1,TRUE,15.87450787,non_overlapping
Ridge,1,model,0.001,0,TRUE,FALSE,1018,0.000285105,0.002732679,1.656214844,-0.041627961,0.160117878,0.344793713,1,TRUE,15.87450787,non_overlapping
Ridge,5,model,0,0,TRUE,FALSE,204,0.000689394,0.010285284,0.475846228,-0.118266867,0.514705882,0.303921569,1,TRUE,7.09929574,non_overlapping
Ridge,5,model,0,1,TRUE,FALSE,204,0.000852015,0.010316835,0.586295079,-0.100697444,0.539215686,0.264705882,1,TRUE,7.09929574,non_overlapping
Ridge,5,model,0,2,TRUE,FALSE,204,0.000234423,0.009632729,0.172769354,-0.14010007,0.504901961,0.303921569,1,TRUE,7.09929574,non_overlapping
Ridge,5,model,0,3,TRUE,FALSE,203,0.001006307,0.009803198,0.728749045,-0.09880811,0.551724138,0.256157635,1,TRUE,7.09929574,non_overlapping
Ridge,5,model,0,4,TRUE,FALSE,203,0.000527033,0.009927114,0.376903214,-0.122486143,0.497536946,0.275862069,1,TRUE,7.09929574,non_overlapping
Ridge,5,model,0.0005,0,TRUE,FALSE,204,0.000883904,0.009984623,0.628475988,-0.118182839,0.480392157,0.294117647,1,TRUE,7.09929574,non_overlapping
Ridge,5,model,0.0005,1,TRUE,FALSE,204,0.000810974,0.009765691,0.58954826,-0.111126186,0.460784314,0.299019608,1,TRUE,7.09929574,non_overlapping
Ridge,5,model,0.0005,2,TRUE,FALSE,204,5.70E-05,0.009081141,0.044561134,-0.147440704,0.441176471,0.269607843,1,TRUE,7.09929574,non_overlapping
Ridge,5,model,0.0005,3,TRUE,FALSE,203,0.001004984,0.008978009,0.794683474,-0.087095303,0.512315271,0.285714286,1,TRUE,7.09929574,non_overlapping
Ridge,5,model,0.0005,4,TRUE,FALSE,203,0.000933533,0.009349124,0.708882185,-0.088933128,0.458128079,0.305418719,1,TRUE,7.09929574,non_overlapping
Ridge,5,model,0.001,0,TRUE,FALSE,204,0.000296806,0.009113376,0.23121125,-0.117837193,0.367647059,0.210784314,1,TRUE,7.09929574,non_overlapping
Ridge,5,model,0.001,1,TRUE,FALSE,204,0.000424223,0.009026537,0.333647927,-0.123940467,0.37254902,0.269607843,1,TRUE,7.09929574,non_overlapping
Ridge,5,model,0.001,2,TRUE,FALSE,204,0.000256246,0.008651442,0.210273028,-0.12174648,0.392156863,0.200980392,1,TRUE,7.09929574,non_overlapping
Ridge,5,model,0.001,3,TRUE,FALSE,203,0.000796439,0.008353721,0.676842372,-0.091501782,0.42364532,0.315270936,1,TRUE,7.09929574,non_overlapping
Ridge,5,model,0.001,4,TRUE,FALSE,203,0.000850392,0.008965553,0.673375437,-0.094297623,0.399014778,0.330049261,1,TRUE,7.09929574,non_overlapping
Ridge,10,model,0,0,TRUE,FALSE,102,0.001148725,0.01469965,0.392291884,-0.109401483,0.529411765,0.254901961,1,TRUE,5.019960159,non_overlapping
Ridge,10,model,0,1,TRUE,FALSE,102,0.001761722,0.014580084,0.606565522,-0.102454088,0.5,0.176470588,1,TRUE,5.019960159,non_overlapping
Ridge,10,model,0,2,TRUE,FALSE,102,0.001006051,0.013952598,0.361963784,-0.090684706,0.490196078,0.215686275,1,TRUE,5.019960159,non_overlapping
Ridge,10,model,0,3,TRUE,FALSE,102,0.0024751,0.014662818,0.847374925,-0.084590764,0.598039216,0.274509804,1,TRUE,5.019960159,non_overlapping
Ridge,10,model,0,4,TRUE,FALSE,102,-0.000189086,0.014706904,-0.06454129,-0.166682945,0.490196078,0.254901961,1,TRUE,5.019960159,non_overlapping
Ridge,10,model,0,5,TRUE,FALSE,102,0.001031183,0.014071559,0.36786965,-0.125634655,0.529411765,0.176470588,1,TRUE,5.019960159,non_overlapping
Ridge,10,model,0,6,TRUE,FALSE,102,0.000763544,0.013263149,0.288993258,-0.124838082,0.509803922,0.137254902,1,TRUE,5.019960159,non_overlapping
Ridge,10,model,0,7,TRUE,FALSE,102,0.000537633,0.012574258,0.2146366,-0.147311225,0.539215686,0.215686275,1,TRUE,5.019960159,non_overlapping
Ridge,10,model,0,8,TRUE,FALSE,101,0.000409359,0.013421142,0.153114052,-0.1423457,0.584158416,0.138613861,1,TRUE,5.019960159,non_overlapping
Ridge,10,model,0,9,TRUE,FALSE,101,0.000676736,0.014194038,0.239339045,-0.101945985,0.534653465,0.138613861,1,TRUE,5.019960159,non_overlapping
Ridge,10,model,0.0005,0,TRUE,FALSE,102,0.001308238,0.014243088,0.461087095,-0.092144461,0.490196078,0.215686275,1,TRUE,5.019960159,non_overlapping
Ridge,10,model,0.0005,1,TRUE,FALSE,102,0.00150924,0.014100247,0.537318665,-0.102454088,0.460784314,0.196078431,1,TRUE,5.019960159,non_overlapping
Ridge,10,model,0.0005,2,TRUE,FALSE,102,0.000875228,0.013755644,0.319404153,-0.090684706,0.460784314,0.215686275,1,TRUE,5.019960159,non_overlapping
Ridge,10,model,0.0005,3,TRUE,FALSE,102,0.002501655,0.014533877,0.864064587,-0.084590764,0.558823529,0.284313725,1,TRUE,5.019960159,non_overlapping
Ridge,10,model,0.0005,4,TRUE,FALSE,102,-6.24E-06,0.014501312,-0.002159542,-0.168352394,0.470588235,0.215686275,1,TRUE,5.019960159,non_overlapping
Ridge,10,model,0.0005,5,TRUE,FALSE,102,0.001329728,0.013341714,0.500324275,-0.12128869,0.490196078,0.176470588,1,TRUE,5.019960159,non_overlapping
Ridge,10,model,0.0005,6,TRUE,FALSE,102,0.000893009,0.013160503,0.340630648,-0.116099937,0.490196078,0.147058824,1,TRUE,5.019960159,non_overlapping
Ridge,10,model,0.0005,7,TRUE,FALSE,102,0.00081784,0.01168237,0.351429184,-0.114698379,0.509803922,0.196078431,1,TRUE,5.019960159,non_overlapping
Ridge,10,model,0.0005,8,TRUE,FALSE,101,0.000489957,0.013287345,0.18510573,-0.13586803,0.564356436,0.158415842,1,TRUE,5.019960159,non_overlapping
Ridge,10,model,0.0005,9,TRUE,FALSE,101,0.000525629,0.013907152,0.189732289,-0.125951687,0.504950495,0.168316832,1,TRUE,5.019960159,non_overlapping
Ridge,10,model,0.001,0,TRUE,FALSE,102,0.001056346,0.013723141,0.386414127,-0.092144461,0.460784314,0.215686275,1,TRUE,5.019960159,non_overlapping
Ridge,10,model,0.001,1,TRUE,FALSE,102,0.001174643,0.013962819,0.422311733,-0.102454088,0.431372549,0.254901961,1,TRUE,5.019960159,non_overlapping
Ridge,10,model,0.001,2,TRUE,FALSE,102,0.000639859,0.013294628,0.241606503,-0.118504911,0.441176471,0.205882353,1,TRUE,5.019960159,non_overlapping
Ridge,10,model,0.001,3,TRUE,FALSE,102,0.002641538,0.014391853,0.921383322,-0.084590764,0.529411765,0.303921569,1,TRUE,5.019960159,non_overlapping
Ridge,10,model,0.001,4,TRUE,FALSE,102,0.000946517,0.013526891,0.351261771,-0.110625816,0.431372549,0.245098039,1,TRUE,5.019960159,non_overlapping
Ridge,10,model,0.001,5,TRUE,FALSE,102,0.001050172,0.012973176,0.406363032,-0.12204187,0.450980392,0.215686275,1,TRUE,5.019960159,non_overlapping
Ridge,10,model,0.001,6,TRUE,FALSE,102,0.001026141,0.011997509,0.429354719,-0.113524133,0.450980392,0.205882353,1,TRUE,5.019960159,non_overlapping
Ridge,10,model,0.001,7,TRUE,FALSE,102,0.001040004,0.011412998,0.457441486,-0.095119523,0.480392157,0.225490196,1,TRUE,5.019960159,non_overlapping
Ridge,10,model,0.001,8,TRUE,FALSE,101,0.000543373,0.013210761,0.206476308,-0.136283238,0.524752475,0.168316832,1,TRUE,5.019960159,non_overlapping
Ridge,10,model,0.001,9,TRUE,FALSE,101,9.66E-05,0.013276847,0.036534406,-0.169930346,0.435643564,0.227722772,1,TRUE,5.019960159,non_overlapping
Ridge,20,model,0,0,TRUE,FALSE,51,0.001080554,0.019185878,0.199917224,-0.091472933,0.490196078,0.352941176,1,TRUE,3.54964787,non_overlapping
Ridge,20,model,0,1,TRUE,FALSE,51,0.002165568,0.019218487,0.399979631,-0.142914926,0.568627451,0.352941176,1,TRUE,3.54964787,non_overlapping
Ridge,20,model,0,2,TRUE,FALSE,51,0.000924218,0.019632896,0.167099502,-0.110630557,0.568627451,0.235294118,1,TRUE,3.54964787,non_overlapping
Ridge,20,model,0,3,TRUE,FALSE,51,0.003138459,0.021327029,0.522361801,-0.117543113,0.568627451,0.196078431,1,TRUE,3.54964787,non_overlapping
Ridge,20,model,0,4,TRUE,FALSE,51,0.002846518,0.020148786,0.50147628,-0.141052157,0.509803922,0.509803922,1,TRUE,3.54964787,non_overlapping
Ridge,20,model,0,5,TRUE,FALSE,51,0.003530731,0.019515566,0.642197776,-0.102049325,0.607843137,0.352941176,1,TRUE,3.54964787,non_overlapping
Ridge,20,model,0,6,TRUE,FALSE,51,0.002456387,0.019872115,0.438771117,-0.105710498,0.549019608,0.196078431,1,TRUE,3.54964787,non_overlapping
Ridge,20,model,0,7,TRUE,FALSE,51,0.000451542,0.019646026,0.081584653,-0.129853913,0.490196078,0.196078431,1,TRUE,3.54964787,non_overlapping
Ridge,20,model,0,8,TRUE,FALSE,51,0.001540661,0.019895782,0.274872523,-0.108098789,0.529411765,0.274509804,1,TRUE,3.54964787,non_overlapping
Ridge,20,model,0,9,TRUE,FALSE,51,0.001311949,0.021881991,0.212821446,-0.100480346,0.470588235,0.196078431,1,TRUE,3.54964787,non_overlapping
Ridge,20,model,0,10,TRUE,FALSE,51,0.002017771,0.0217991,0.32856292,-0.094465148,0.509803922,0.196078431,1,TRUE,3.54964787,non_overlapping
Ridge,20,model,0,11,TRUE,FALSE,51,0.002158481,0.020599517,0.371943042,-0.097496268,0.568627451,0.196078431,1,TRUE,3.54964787,non_overlapping
Ridge,20,model,0,12,TRUE,FALSE,51,0.003188973,0.020139163,0.562075603,-0.102376334,0.588235294,0.274509804,1,TRUE,3.54964787,non_overlapping
Ridge,20,model,0,13,TRUE,FALSE,51,0.002983291,0.020319138,0.52116544,-0.099969153,0.588235294,0.274509804,1,TRUE,3.54964787,non_overlapping
Ridge,20,model,0,14,TRUE,FALSE,51,0.003176498,0.019819915,0.568894867,-0.088854438,0.568627451,0.274509804,1,TRUE,3.54964787,non_overlapping
Ridge,20,model,0,15,TRUE,FALSE,51,0.00177829,0.020396848,0.309474381,-0.099166624,0.549019608,0.196078431,1,TRUE,3.54964787,non_overlapping
Ridge,20,model,0,16,TRUE,FALSE,51,0.001818168,0.020923403,0.308451562,-0.111689547,0.509803922,0.274509804,1,TRUE,3.54964787,non_overlapping
Ridge,20,model,0,17,TRUE,FALSE,51,0.001854607,0.019844077,0.331746471,-0.095970752,0.529411765,0.352941176,1,TRUE,3.54964787,non_overlapping
Ridge,20,model,0,18,TRUE,FALSE,50,0.002097155,0.020746106,0.35882208,-0.0913437,0.52,0.28,1,TRUE,3.54964787,non_overlapping
Ridge,20,model,0,19,TRUE,FALSE,50,0.00204757,0.019382932,0.37497687,-0.093227866,0.52,0.28,1,TRUE,3.54964787,non_overlapping
Ridge,20,model,0.0005,0,TRUE,FALSE,51,0.001080554,0.019185878,0.199917224,-0.091472933,0.490196078,0.352941176,1,TRUE,3.54964787,non_overlapping
Ridge,20,model,0.0005,1,TRUE,FALSE,51,0.001902944,0.019150512,0.352720666,-0.155844764,0.529411765,0.37254902,1,TRUE,3.54964787,non_overlapping
